recency,history,mens,womens,newbie,channel_Phone,channel_Web,zip_code_Surburban,zip_code_Urban,actual_treatment,actual_conversion,uplift_score,plain_response_score
11,599.91,0,1,1,False,False,True,False,1,0,0.0,0.0
5,869.51,1,1,1,False,False,True,False,0,0,0.0,0.0
9,38.52,0,1,1,False,True,True,False,1,0,0.0,0.0
1,221.51,0,1,0,True,False,False,True,0,0,0.0,0.0
2,183.94,1,0,1,True,False,False,True,1,0,0.0,0.0
10,188.79,0,1,0,False,True,True,False,1,0,0.0,0.0
4,74.97,1,0,0,True,False,False,True,0,0,0.013333333333333334,0.0033333333333333335
9,160.34,1,0,0,False,True,False,False,1,0,0.0,0.0033333333333333335
4,59.98,0,1,0,False,True,True,False,1,0,0.0033333333333333335,0.0
2,57.57,1,0,0,False,True,False,True,0,0,-0.0033333333333333335,0.0
3,29.99,1,0,0,True,False,False,True,1,0,0.0,0.0
2,350.14,1,0,0,False,True,False,True,1,0,0.0,0.0
1,808.69,1,0,1,False,True,True,False,1,0,0.0,0.0
6,346.9,1,1,0,False,True,True,False,1,0,0.0,0.0
3,545.09,1,1,1,False,True,False,False,1,0,-0.0033333333333333335,0.0
9,59.33,0,1,1,True,False,False,True,0,0,0.0,0.0
2,599.81,1,0,1,False,True,False,True,1,0,0.013333333333333334,0.006666666666666667
10,29.99,1,0,0,True,False,True,False,1,0,0.0,0.0
2,412.4,1,0,1,False,False,True,False,0,0,-0.0033333333333333335,0.0
5,494.08,1,0,1,False,True,False,True,1,0,0.0,0.0
1,434.32,0,1,0,False,True,False,False,0,0,0.0,0.0
4,80.71,0,1,1,False,True,True,False,1,0,0.0,0.0
7,29.99,0,1,0,True,False,False,False,1,0,0.0,0.0
1,377.56,0,1,0,False,True,True,False,0,0,0.0,0.0
11,94.13,1,0,0,True,False,True,False,1,0,0.0,0.0
10,107.23,1,0,1,True,False,True,False,1,0,0.0,0.0
4,637.52,1,0,1,True,False,False,True,0,0,0.0,0.0
1,1139.98,1,1,1,True,False,False,True,1,0,0.006666666666666667,0.0
12,30.73,1,0,1,False,True,False,True,1,0,0.10782613832446043,0.08154111111684446
2,103.63,1,0,1,False,True,False,True,1,0,0.023333333333333334,0.0
1,415.56,1,0,0,False,False,False,False,1,0,-0.38,0.13666666666666666
3,301.19,1,0,0,False,True,False,True,1,0,-0.0033333333333333335,0.0033333333333333335
2,534.09,0,1,1,False,True,False,False,0,0,0.0,0.0
9,70.52,1,0,0,False,True,False,True,1,0,0.0,0.0
1,63.13,0,1,0,True,False,True,False,0,0,0.0,0.0
8,184.24,1,0,0,True,False,False,True,1,0,0.0033333333333333335,0.0
1,542.48,1,0,1,False,True,False,False,0,0,0.0,0.0
7,73.35,1,0,0,False,True,True,False,1,0,0.0,0.0
6,104.92,1,0,1,True,False,False,True,1,0,0.0,0.0
10,200.63,1,0,0,True,False,False,False,1,0,0.0033333333333333335,0.0
6,370.53,1,0,0,False,False,False,True,1,0,-0.0033333333333333335,0.0
2,125.48,1,0,0,True,False,True,False,0,0,0.0033333333333333335,0.0
1,29.99,1,0,0,True,False,False,True,0,0,0.0,0.0
9,110.03,1,0,0,True,False,False,True,1,0,0.0,0.0
1,543.04,1,0,1,True,False,False,True,0,0,0.0,0.006666666666666667
5,29.99,0,1,0,False,True,False,True,1,0,0.6357075079960104,0.5504905680353163
11,38.91,1,0,0,True,False,False,False,1,0,0.06333333333333334,0.08
4,62.67,0,1,1,False,True,True,False,1,0,-0.006666666666666667,0.0
1,53.69,1,0,0,True,False,True,False,1,0,0.0,0.0
10,224.76,0,1,0,False,False,True,False,1,0,0.0,0.0
5,408.01,0,1,0,True,False,True,False,1,0,0.006666666666666667,0.006666666666666667
3,276.89,1,0,0,False,True,False,True,1,0,-0.023333333333333334,0.006666666666666667
1,130.13,0,1,0,True,False,True,False,1,0,-0.04,0.01
5,29.99,1,0,0,False,True,True,False,1,0,0.0,0.0
12,77.47,0,1,0,True,False,False,False,0,0,0.0033333333333333335,0.0
3,60.02,1,0,0,False,True,True,False,1,0,0.0,0.0
6,159.13,0,1,1,False,True,True,False,1,0,0.0,0.0
1,803.7,0,1,1,False,True,False,False,1,0,0.013333333333333334,0.04
8,237.25,0,1,1,True,False,False,True,0,0,0.0,0.0
7,235.14,0,1,1,True,False,False,True,1,0,0.0,0.0
4,433.45,0,1,0,False,True,True,False,0,0,0.016666666666666666,0.013333333333333334
5,151.56,1,0,1,True,False,False,False,1,0,0.0,0.0
9,72.79,1,0,0,True,False,True,False,0,0,0.0,0.0
3,29.99,1,0,1,False,True,False,True,0,0,0.5856620272817646,0.5862374234798851
3,44.32,1,0,0,False,True,False,True,1,0,-0.02666666666666667,0.0033333333333333335
3,309.39,1,1,0,True,False,False,True,1,0,0.0,0.0
2,197.64,1,0,0,False,True,True,False,1,0,0.0033333333333333335,0.0
5,514.89,1,0,1,True,False,False,True,1,0,0.0,0.0
3,204.46,0,1,0,True,False,False,True,1,0,0.0,0.0
9,366.81,0,1,1,True,False,False,True,0,0,-0.016666666666666666,0.0033333333333333335
4,318.75,0,1,0,True,False,False,True,1,0,-0.0033333333333333335,0.0
6,656.04,1,0,1,True,False,True,False,1,0,0.0,0.0
8,728.22,1,1,1,False,True,True,False,0,0,0.0,0.0
6,233.14,1,1,1,False,False,False,False,1,0,0.0,0.0
7,668.35,1,1,1,False,False,True,False,0,0,0.006666666666666667,0.0
2,109.32,1,0,1,False,True,False,True,1,0,0.0,0.0
1,265.24,1,0,1,False,False,True,False,0,0,0.0,0.0
10,402.11,1,0,1,False,False,False,True,1,0,0.0,0.0
8,202.2,1,1,0,False,True,True,False,0,0,-0.033333333333333326,0.013333333333333334
4,95.96,0,1,1,False,True,True,False,1,0,0.0,0.0
2,178.64,0,1,1,False,True,True,False,0,0,-0.0033333333333333335,0.0
5,290.08,1,1,0,False,True,False,True,0,0,0.013333333333333334,0.013333333333333334
6,125.06,1,0,0,False,True,True,False,1,0,0.0,0.0
10,81.8,1,0,1,False,True,True,False,0,0,0.0,0.0
9,86.11,0,1,1,True,False,True,False,0,0,0.0,0.0
7,104.65,1,0,0,False,True,False,True,0,0,0.0,0.0
11,228.53,0,1,0,True,False,True,False,1,0,0.0,0.0
11,117.15,0,1,0,True,False,True,False,1,0,0.0,0.0
4,83.47,0,1,1,True,False,False,False,1,0,0.0,0.0
9,183.81,1,0,1,True,False,True,False,1,0,0.0,0.0
7,67.27,1,0,0,True,False,False,True,0,0,0.0,0.0
10,144.97,0,1,1,False,True,True,False,1,0,0.0,0.0
3,116.66,1,0,1,True,False,False,True,0,0,-0.0033333333333333335,0.0
1,61.55,0,1,0,True,False,False,True,1,0,0.0,0.0
5,1392.3,0,1,1,True,False,False,True,1,0,0.0,0.0
8,538.58,1,0,1,False,True,True,False,1,0,0.0,0.0
1,131.58,0,1,1,True,False,True,False,1,0,-0.0033333333333333335,0.0
10,399.41,0,1,0,False,False,False,True,1,0,0.023333333333333334,0.01
1,119.54,0,1,1,True,False,True,False,0,0,0.0,0.0
12,113.66,1,0,1,False,True,False,True,1,0,0.0,0.0
3,387.88,1,0,0,True,False,True,False,1,0,0.0,0.0
12,116.96,0,1,0,True,False,False,True,1,0,0.0,0.0
2,653.23,0,1,1,True,False,False,True,1,0,0.0,0.0
9,47.38,1,0,1,True,False,True,False,0,0,0.0,0.0
3,465.86,0,1,1,True,False,True,False,1,0,0.0,0.0
1,255.16,1,0,0,False,False,True,False,1,0,0.0033333333333333335,0.0
10,154.02,1,0,0,True,False,True,False,0,0,0.0,0.0
1,166.21,0,1,1,True,False,True,False,1,0,0.0,0.0
4,365.24,0,1,0,True,False,False,True,0,0,-0.023333333333333334,0.05333333333333334
7,82.57,1,0,1,True,False,False,False,0,0,-0.0033333333333333335,0.0
1,89.59,0,1,1,False,True,True,False,1,0,0.03,0.05333333333333334
11,60.76,0,1,0,True,False,False,True,1,0,0.0,0.0
2,375.52,0,1,0,True,False,True,False,0,0,0.0,0.0
9,228.49,1,0,1,False,True,True,False,0,0,0.006666666666666667,0.0
3,105.25,1,0,0,True,False,False,True,0,0,0.0033333333333333335,0.0
3,927.4,1,1,1,False,True,True,False,1,0,0.006666666666666667,0.0033333333333333335
4,334.67,1,0,0,True,False,False,True,0,0,0.0033333333333333335,0.0033333333333333335
4,287.44,0,1,1,True,False,True,False,1,0,-0.006666666666666667,0.0
3,53.19,0,1,1,False,True,False,True,1,0,0.0,0.0
2,38.93,0,1,1,True,False,True,False,1,0,0.0,0.006666666666666667
10,146.5,1,0,1,True,False,False,True,1,0,0.0,0.0
6,456.08,0,1,1,True,False,True,False,1,0,0.0,0.0
3,88.7,0,1,1,False,True,False,True,1,0,-0.0033333333333333335,0.0
5,156.97,0,1,1,False,True,False,True,1,0,0.043333333333333335,0.006666666666666667
9,629.67,1,0,1,False,False,True,False,0,0,0.01,0.006666666666666667
7,486.83,0,1,1,True,False,False,False,0,0,0.13666666666666666,0.06
3,44.71,1,0,0,False,True,True,False,1,0,0.0,0.0
8,460.91,1,0,0,False,True,False,True,1,0,0.0,0.0
5,32.64,1,0,0,True,False,True,False,1,0,0.0,0.0
1,177.93,0,1,0,False,True,False,True,1,0,0.0,0.0
7,233.64,0,1,1,False,True,False,True,0,0,0.0,0.0
9,29.99,0,1,1,True,False,False,False,0,0,0.5563522929877811,0.5949006779316572
6,419.23,1,0,0,False,False,False,True,1,0,0.0,0.0
6,87.09,1,0,1,True,False,False,False,0,0,0.0,0.0
3,42.3,1,0,0,True,False,False,True,0,0,0.0,0.0
7,29.99,0,1,0,False,True,False,True,1,0,0.0,0.0
9,513.75,1,1,1,False,False,True,False,1,0,0.0,0.0
2,758.23,1,0,1,False,True,False,True,0,0,0.013333333333333334,0.0
7,345.33,1,0,0,True,False,False,True,1,0,0.0,0.0
6,355.94,1,0,0,False,True,True,False,0,0,0.0,0.0
10,587.29,1,0,1,False,True,False,True,0,0,0.0,0.0
4,53.51,1,0,0,True,False,True,False,1,0,0.0,0.0
9,257.47,0,1,1,True,False,True,False,0,0,0.0,0.0
1,173.48,1,0,1,True,False,False,False,0,0,0.0,0.0
10,927.23,1,1,1,False,True,False,True,1,0,0.006666666666666667,0.0
5,151.82,1,0,0,True,False,True,False,0,0,0.0,0.0
6,205.7,0,1,1,False,True,True,False,0,0,0.0,0.0
9,144.13,0,1,0,False,True,False,True,1,0,-0.0033333333333333335,0.0
5,49.33,1,0,0,True,False,True,False,0,0,0.0033333333333333335,0.0
10,29.99,0,1,0,True,False,False,True,0,0,0.0,0.0
8,80.9,1,0,0,True,False,False,True,0,0,0.0,0.0
3,404.72,1,0,0,False,False,True,False,1,0,0.0,0.0
3,29.99,0,1,0,False,True,True,False,1,0,0.5986361654542203,0.5125816272624544
1,576.29,0,1,1,True,False,False,False,0,0,0.006666666666666667,0.0
10,204.71,0,1,0,False,True,False,True,0,0,0.0,0.0
10,29.99,1,0,1,True,False,False,True,1,0,0.0,0.0
1,83.66,0,1,1,True,False,True,False,0,0,0.0,0.0
2,94.84,0,1,0,True,False,True,False,0,0,0.0,0.0
1,363.82,0,1,0,False,True,True,False,1,0,-0.02333333333333333,0.02
12,56.56,0,1,1,True,False,False,True,1,0,0.0,0.0
1,552.91,1,0,1,False,False,False,False,1,0,0.0,0.0
4,238.19,1,1,1,True,False,True,False,0,0,0.0,0.0
2,761.74,1,1,1,False,True,False,True,1,0,0.006666666666666667,0.0
3,217.96,1,0,1,False,False,True,False,1,0,0.0,0.0
9,99.12,1,0,0,True,False,False,True,1,0,0.0,0.0
7,63.17,0,1,0,False,True,True,False,0,0,0.0,0.0
6,102.89,1,0,0,False,True,False,True,0,0,0.03333333333333333,0.023333333333333334
10,895.55,1,1,1,False,True,False,True,0,0,0.0,0.0
2,385.12,1,1,0,True,False,False,True,0,0,0.0,0.0
12,356.42,1,0,0,True,False,True,False,1,0,-0.0033333333333333335,0.0
6,67.35,0,1,0,False,True,True,False,0,0,0.006666666666666666,0.0
10,253.76,0,1,1,False,True,True,False,1,0,0.0,0.0
3,415.93,0,1,1,False,True,False,False,1,0,0.013333333333333334,0.0033333333333333335
3,213.91,1,0,0,True,False,False,False,1,0,0.0,0.0
6,225.2,1,0,0,True,False,False,True,1,0,0.0,0.0
1,632.25,1,0,1,False,True,True,False,1,0,0.0,0.0
1,193.47,0,1,1,True,False,False,True,0,0,0.0,0.0
5,29.99,1,0,0,False,True,False,True,1,0,0.0,0.0
2,29.99,0,1,0,True,False,True,False,1,0,-0.012895780602299038,0.0
12,195.33,1,0,0,False,True,False,True,1,0,0.02,0.0033333333333333335
3,381.15,0,1,0,False,True,True,False,0,0,0.056666666666666664,0.0033333333333333335
2,89.53,0,1,1,False,True,True,False,1,0,0.0,0.06666666666666667
1,373.71,0,1,0,False,False,False,True,0,0,0.003333333333333333,0.0033333333333333335
1,145.01,0,1,1,False,True,False,True,1,0,0.0,0.0
2,187.39,1,0,1,False,True,True,False,0,0,0.0,0.0
5,303.33,1,0,0,False,True,False,True,1,0,0.0,0.0033333333333333335
3,444.7,0,1,0,False,True,False,True,1,0,-0.01,0.013333333333333334
10,29.99,1,0,0,False,True,True,False,1,0,0.4786440023133136,0.4537339522754371
6,346.75,1,0,1,True,False,True,False,1,0,-0.06,0.01
3,297.9,1,1,0,False,True,True,False,1,1,0.0,0.0
4,204.78,0,1,0,False,True,True,False,1,0,0.006666666666666667,0.0
7,140.74,1,0,0,True,False,True,False,1,0,0.0,0.0
8,29.99,1,0,1,False,True,True,False,1,0,0.0,0.0
10,122.53,1,0,1,False,True,False,False,1,0,0.0,0.0
11,197.02,0,1,0,True,False,False,True,0,0,0.0,0.0
3,310.17,1,0,0,True,False,False,True,1,0,0.0,0.0033333333333333335
4,43.09,1,0,0,True,False,False,True,1,0,0.0,0.0
5,594.48,1,1,1,False,False,False,True,1,0,0.0,0.0
5,404.66,1,0,0,True,False,True,False,0,0,0.08333333333333333,0.10666666666666667
8,113.53,0,1,0,False,True,True,False,0,0,0.0,0.0
10,350.35,1,0,1,False,False,True,False,1,0,0.0,0.0
10,60.68,1,0,0,True,False,True,False,0,0,0.0,0.0
6,29.99,0,1,1,True,False,True,False,0,0,0.0,0.0
4,119.96,1,0,0,True,False,False,True,0,0,0.0,0.0
10,119.41,1,0,0,False,True,True,False,1,0,0.0,0.0
6,349.18,0,1,1,True,False,False,False,1,0,0.0,0.0033333333333333335
3,84.11,1,0,1,True,False,False,True,1,0,0.0,0.0
2,176.73,0,1,1,True,False,True,False,1,0,0.0,0.0
4,1095.76,1,0,1,True,False,True,False,1,0,0.20999999999999996,0.2
6,46.76,0,1,0,False,True,False,True,1,0,-0.15333333333333335,0.006666666666666667
9,29.99,0,1,0,False,True,False,False,1,0,0.0,0.0
1,80.53,1,0,0,False,True,True,False,0,0,0.0,0.0
2,29.99,1,0,0,False,True,True,False,0,0,0.0,0.0
10,492.07,0,1,0,True,False,False,False,1,0,0.0,0.0
6,305.61,1,0,0,False,True,True,False,0,0,-0.006666666666666667,0.0
7,640.58,1,1,1,False,True,True,False,1,0,0.09333333333333334,0.03333333333333333
1,475.74,0,1,0,False,False,False,False,0,0,0.013333333333333334,0.0
10,268.61,1,0,1,True,False,True,False,1,0,0.0,0.0
3,452.63,0,1,0,False,False,True,False,0,0,0.0,0.0
1,286.29,0,1,0,False,False,False,True,1,0,0.016666666666666666,0.01
1,29.99,1,0,1,True,False,False,True,0,0,0.0,0.0
7,129.31,1,0,0,True,False,False,True,0,0,0.0033333333333333335,0.0
8,65.17,1,0,1,False,True,False,True,1,0,0.0,0.0
4,183.2,0,1,1,True,False,False,False,1,0,0.0033333333333333335,0.0
4,32.65,0,1,1,True,False,False,False,0,0,0.0,0.0
2,456.07,0,1,0,True,False,False,False,0,0,-0.0033333333333333335,0.0
1,29.99,1,0,0,True,False,True,False,1,0,0.5705086288939634,0.5266486444255424
3,150.6,0,1,0,False,True,False,True,0,0,-0.013333333333333334,0.0
1,352.37,1,1,0,False,True,False,True,0,0,-0.0033333333333333335,0.0
2,29.99,1,0,1,True,False,True,False,0,0,0.0,0.0
1,38.85,1,0,0,True,False,True,False,1,0,0.02,0.016666666666666666
10,29.99,1,0,0,False,True,False,False,1,0,0.0,0.0
1,29.99,0,1,0,False,True,False,True,1,0,0.0,0.0
6,29.99,0,1,1,True,False,False,False,1,0,0.0,0.0
10,29.99,0,1,0,True,False,True,False,0,0,0.0,0.0
3,117.73,0,1,0,True,False,True,False,1,0,0.0,0.0
5,93.06,1,0,1,True,False,False,True,1,0,0.0,0.0
2,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
8,30.49,0,1,0,True,False,True,False,1,0,0.0,0.0
12,70.29,1,0,1,False,True,True,False,1,0,0.0,0.0
2,29.99,1,0,1,True,False,False,True,1,0,0.0,0.0
8,192.38,1,0,0,False,True,True,False,1,0,-0.0033333333333333335,0.0
6,183.36,0,1,0,True,False,False,True,1,0,0.0,0.0
11,29.99,0,1,0,True,False,False,False,1,0,0.0,0.0
10,161.01,0,1,1,True,False,False,True,0,0,0.0,0.0
9,388.49,1,0,0,False,False,False,True,1,0,0.0,0.0
8,184.47,1,0,1,False,True,True,False,1,0,0.0,0.0
3,679.87,1,0,1,False,True,False,True,1,0,0.0,0.0
7,145.88,0,1,0,False,True,False,True,1,0,0.0,0.0
4,297.08,1,0,0,False,True,True,False,0,0,0.0,0.0
11,171.25,0,1,1,True,False,False,True,1,0,0.0,0.0
10,57.94,1,0,1,False,True,True,False,1,0,0.06666666666666667,0.04666666666666667
5,396.88,0,1,0,False,True,False,False,1,0,-0.0033333333333333335,0.0
10,29.99,1,0,0,True,False,True,False,1,0,0.0,0.0
12,42.76,1,0,1,True,False,True,False,0,0,0.0,0.0
6,308.42,0,1,0,False,True,True,False,1,0,0.0,0.0
1,74.52,1,0,0,False,True,False,False,1,0,0.016666666666666666,0.013333333333333334
6,29.99,0,1,0,True,False,False,False,1,0,0.014483043467973572,0.0
5,201.65,0,1,0,True,False,False,False,1,0,0.0,0.0
2,411.1,0,1,0,False,False,False,False,1,0,0.0,0.0
3,112.99,0,1,0,True,False,False,False,1,0,0.21333333333333335,0.1
10,134.31,0,1,0,True,False,True,False,1,0,0.0,0.0
10,73.44,0,1,1,False,True,True,False,0,0,0.0,0.0
6,43.49,0,1,1,False,True,False,True,1,0,-0.006666666666666667,0.0
2,250.13,0,1,0,False,True,True,False,1,0,0.0,0.0
6,29.99,1,0,1,False,True,False,False,1,0,0.0,0.0
6,189.95,0,1,0,False,True,True,False,1,0,0.02,0.006666666666666667
4,275.27,1,0,1,True,False,False,False,0,0,0.0,0.0
8,364.01,0,1,0,False,True,False,True,0,0,0.01,0.0033333333333333335
8,74.96,0,1,0,True,False,False,True,0,0,0.056666666666666664,0.03666666666666667
4,1011.91,1,1,1,False,True,False,True,1,0,0.13,0.03666666666666667
1,702.94,0,1,1,True,False,False,True,1,0,-0.04666666666666667,0.01
1,454.9,0,1,0,False,False,False,False,0,0,0.0,0.0
11,99.56,1,0,1,False,True,False,True,1,0,0.0,0.0
1,108.3,0,1,0,False,True,False,False,1,0,0.0,0.0
1,397.84,1,0,0,True,False,False,False,0,0,0.003333333333333333,0.0
8,59.76,0,1,1,False,True,False,True,1,0,0.0,0.0
2,210.72,1,0,1,True,False,False,True,1,0,0.0,0.0
1,29.99,1,0,1,True,False,False,False,1,0,0.5942018850514695,0.5949940449242257
10,29.99,0,1,1,True,False,True,False,1,0,0.0,0.0
10,103.38,1,0,0,True,False,True,False,0,0,0.0,0.0
7,277.7,1,0,1,True,False,True,False,0,0,-0.013333333333333334,0.006666666666666667
1,290.15,0,1,0,True,False,False,False,1,0,0.0,0.0
7,178.53,0,1,1,True,False,True,False,1,0,-0.03666666666666667,0.0033333333333333335
1,185.86,0,1,1,True,False,False,True,1,0,0.0033333333333333335,0.0
9,170.36,1,0,0,True,False,True,False,0,1,0.0,0.0
11,41.36,0,1,0,True,False,False,True,1,0,0.0,0.0
6,577.05,1,0,1,False,False,True,False,1,0,0.0,0.0
8,30.15,1,0,1,True,False,True,False,1,0,0.0,0.0
9,194.02,1,0,1,False,True,True,False,1,0,0.0,0.0
2,208.27,0,1,0,False,False,False,False,1,0,0.03666666666666667,0.0033333333333333335
12,597.83,0,1,1,False,False,False,False,1,0,0.01,0.0
2,1014.12,1,1,1,True,False,False,True,0,0,-0.043333333333333335,0.02666666666666667
11,29.99,1,0,0,False,True,True,False,1,0,0.5494594606289369,0.5438006939022139
4,418.64,0,1,0,False,True,True,False,1,0,0.006666666666666667,0.0033333333333333335
5,60.79,1,0,0,False,True,True,False,1,0,0.0,0.0
9,29.99,0,1,0,True,False,False,True,1,0,0.0,0.0
10,29.99,0,1,1,True,False,False,False,1,0,0.0,0.0
10,43.4,1,0,1,False,True,False,True,0,0,0.0,0.0
8,68.53,1,0,0,True,False,False,False,0,0,0.0,0.0
2,43.47,1,0,0,True,False,True,False,1,0,0.0,0.0033333333333333335
10,29.99,1,0,1,True,False,True,False,0,0,0.0,0.0
9,84.01,1,0,0,True,False,True,False,1,0,-0.0033333333333333335,0.0
3,368.2,1,0,0,True,False,False,False,1,0,0.0,0.0033333333333333335
1,1085.17,1,1,1,False,True,True,False,1,0,0.7166666666666667,0.49666666666666665
2,49.63,0,1,0,True,False,True,False,1,0,0.04,0.02666666666666667
3,85.56,1,0,1,False,True,False,False,1,0,0.0,0.0
2,289.72,1,0,0,True,False,False,False,1,0,-0.18666666666666668,0.01
5,226.1,1,0,0,False,True,False,True,1,0,0.0,0.0
8,122.41,0,1,0,False,True,True,False,1,0,0.0,0.0
10,33.2,1,0,1,False,True,False,False,0,0,0.0,0.0
1,293.33,1,1,0,True,False,False,True,1,0,0.01,0.0
12,221.76,1,0,0,False,False,True,False,1,0,0.0,0.0
2,269.64,1,0,0,True,False,False,False,0,0,-0.31333333333333335,0.08
3,106.47,1,0,1,True,False,True,False,1,0,0.0,0.0
3,85.36,0,1,0,True,False,False,True,1,0,-0.006666666666666667,0.0
5,46.14,0,1,1,False,True,True,False,1,0,0.0,0.0
9,53.76,1,0,0,True,False,True,False,1,0,0.0,0.0
10,1730.73,1,1,1,False,True,True,False,1,0,-0.01,0.006666666666666667
9,68.75,1,0,1,False,True,False,False,1,0,0.0,0.0
12,280.14,1,0,0,False,True,False,True,1,0,0.0,0.0
5,93.99,1,0,0,True,False,True,False,1,0,0.0,0.0
1,406.33,0,1,0,False,True,True,False,1,0,-0.006666666666666666,0.01
5,41.92,0,1,1,False,True,True,False,0,0,0.0033333333333333335,0.0
6,29.99,1,0,0,False,True,True,False,1,0,0.0,0.0
4,284.04,1,0,0,False,False,False,True,1,0,-0.016666666666666666,0.01
9,29.99,1,0,0,True,False,True,False,1,0,0.0,0.0
2,776.5,0,1,1,False,True,False,False,0,0,0.03666666666666667,0.02666666666666667
6,89.49,0,1,1,True,False,False,True,1,0,0.0,0.0
8,29.99,1,0,0,True,False,True,False,1,0,0.0,0.0
8,194.31,1,0,0,True,False,False,True,1,0,0.0,0.0
1,576.68,1,0,1,False,False,True,False,0,0,-0.0033333333333333335,0.0
9,93.21,0,1,0,True,False,True,False,0,0,0.0,0.0
9,35.02,0,1,0,True,False,True,False,1,0,0.0,0.0
6,165.41,0,1,0,False,True,False,False,1,0,0.0,0.0
1,535.97,1,0,1,True,False,True,False,0,0,0.01,0.0033333333333333335
6,386.15,0,1,0,False,False,True,False,0,0,-0.0033333333333333335,0.0
1,267.06,1,0,1,False,False,False,True,1,0,0.0,0.0
6,372.52,0,1,0,False,False,True,False,1,0,-0.0033333333333333335,0.0
1,237.92,1,1,1,True,False,False,True,1,0,0.0,0.0
2,101.67,1,0,1,False,True,True,False,1,0,0.03666666666666667,0.0033333333333333335
9,41.06,0,1,1,True,False,False,True,0,0,0.0,0.0
8,242.65,1,0,0,False,True,True,False,1,0,0.0,0.0
9,84.77,0,1,0,False,True,False,True,0,0,0.006666666666666666,0.01
6,29.99,0,1,1,False,True,False,True,0,0,0.0,0.0
6,92.57,0,1,1,False,True,False,True,1,0,0.08333333333333333,0.07333333333333333
6,135.77,0,1,0,False,True,True,False,0,0,0.0,0.0
1,729.9,1,0,1,False,True,True,False,1,0,0.0033333333333333335,0.0
2,38.34,1,0,0,False,True,False,True,1,0,0.0,0.0
3,148.03,1,0,1,True,False,True,False,1,0,0.0033333333333333335,0.0
9,208.97,0,1,0,False,True,False,True,1,0,0.0,0.0
8,56.15,1,0,0,False,True,False,True,0,0,0.0,0.0
3,69.62,0,1,0,True,False,False,False,0,0,0.0,0.0
9,54.24,0,1,0,True,False,True,False,0,0,0.0,0.0
2,454.38,0,1,1,False,False,True,False,1,0,0.0,0.0
11,61.34,0,1,1,False,True,False,True,1,0,0.0,0.0
1,187.47,0,1,1,True,False,False,False,1,0,0.0,0.0
1,83.81,0,1,1,False,True,False,False,1,0,0.0,0.0
6,448.46,0,1,1,False,False,False,False,1,0,0.02666666666666667,0.0033333333333333335
3,330.02,0,1,1,False,True,False,True,1,0,0.0,0.0
1,54.53,1,0,0,False,True,True,False,1,0,0.0,0.0
6,115.02,1,0,1,False,True,True,False,0,0,0.0,0.0
1,30.54,1,0,0,True,False,False,True,0,0,0.0033333333333333335,0.0
6,58.49,1,0,0,True,False,True,False,1,0,0.11666666666666667,0.03
10,157.66,0,1,0,True,False,False,True,1,0,0.0,0.0
8,165.3,1,0,1,True,False,True,False,1,0,0.0,0.0
9,29.99,0,1,0,True,False,True,False,0,0,0.0,0.0
10,70.39,0,1,0,True,False,True,False,1,0,0.0,0.0
5,95.68,0,1,1,True,False,True,False,0,0,-0.0033333333333333335,0.0
10,362.78,1,1,0,True,False,True,False,0,0,0.0,0.006666666666666667
3,435.82,0,1,0,True,False,False,True,1,0,0.006666666666666667,0.01
3,92.36,0,1,0,True,False,True,False,0,0,0.0,0.0
10,33.04,0,1,0,True,False,True,False,1,0,0.0,0.0
11,229.37,0,1,1,False,False,True,False,1,0,0.0,0.0
6,85.48,1,0,0,False,True,False,True,0,0,0.0,0.0
6,441.92,1,1,0,True,False,False,False,1,0,-0.003333333333333333,0.006666666666666667
6,253.96,1,0,1,True,False,False,True,1,0,0.0,0.0
5,697.73,1,1,1,False,True,False,True,0,0,0.0,0.0
10,29.99,1,0,1,False,True,True,False,1,0,0.4902089863352946,0.5066660460871503
6,153.37,1,0,0,False,True,True,False,1,0,0.0,0.0
7,167.13,0,1,0,False,True,True,False,0,0,0.01,0.0033333333333333335
10,29.99,1,0,1,False,True,True,False,1,0,0.4902089863352946,0.5066660460871503
2,1245.8,1,1,1,False,True,False,False,1,0,0.0,0.0
10,29.99,0,1,1,True,False,True,False,0,0,0.0,0.0
2,29.99,0,1,0,True,False,True,False,0,0,-0.012895780602299038,0.0
